Serial Number,Title,Organisation,Closing Date,Link
239,[GLYCOPYRROLATE 9MCG PLUS FORMOTEROL 4.8 MCG PLUS BUDESONIDE 160 MCG 120 MDI INHALER],Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical,18-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SyYBIejD2%2BkYCNZGt%2BBvh1w%3D%3D
240,[Procurement of CS Rounds to the specification SA105],Bharat Heavy Electricals Limited||BHEL Trichy||MM/RM,12-Sep-2025 12:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sw%2FKkZ4M4rOx9ByrVjQVn9g%3D%3D
241,[ANTIOXIDANTS CAPSULES],Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical,18-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SStIplZZNjJrAm0WaqYD7Ig%3D%3D
242,[Cleaning and civil repair works of main drainage line from main check post to Srinivasa theater and connected branch lines in Township area],Bharat Heavy Electricals Limited||HPEP - Hyderabad,16-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S61Yu0RvkZsAcJLbeJ2LV2w%3D%3D
243,[ACEBROPHYLLINE 100MG TABLET],Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical,18-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SATX5kPOcmrq88JNUn9g%2BLQ%3D%3D
244,[Spares for Gel Timer (Make - LAMY)],Bharat Heavy Electricals Limited||CORPORATE R and D||MM,16-Sep-2025 12:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGo5KKUaAscyxI0uXeMdZdg%3D%3D
245,[Manufacturing of Sidebar components],Bharat Heavy Electricals Limited||HPVP - Vaizag||OUTSOURCING - PP,10-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SHZFQqiu%2B2QfXKj5MSxF2bg%3D%3D
246,[CKGE001408],Bharat Heavy Electricals Limited||EDN - Bangalore||SAAS,19-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SZZmMtxQBJiUavx974bG71Q%3D%3D
247,[Refilling of Liquid N2 Gas as per purchase specification SCR-CS-002 Rev 00],Bharat Heavy Electricals Limited||EPD - Bangalore||MM||COMMON SECTION,17-Sep-2025 11:10 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SX%2B8ieVLY5xXNjZcvPM4qjQ%3D%3D
248,[E24250011 PROPELLER FAN],"Bharat Heavy Electricals Limited||TP-Jhansi||TRANSFORMER,WEX -  MOD.||Transformer Material Management||23 - Valves, Castings - Forgings",16-Sep-2025 01:15 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SvU%2FHgI45OkFlILKT3yyJTw%3D%3D
249,"[Contact Disc Machined R68 L, Q67 and Q64]",Bharat Heavy Electricals Limited||EDN - Bangalore||SCPV||COMMON SECTION,11-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SCE5sHebJb7CUlMEfQVn3eA%3D%3D
250,[CENTRIFUGE FILTRATION SYSTEM],Bharat Heavy Electricals Limited||BHEL Trichy||SSTP/PURCHASE,10-Sep-2025 10:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SFSfrRw5sn7gqEwPMrhEz1Q%3D%3D
251,[CKGE001409],Bharat Heavy Electricals Limited||EDN - Bangalore||SAAS,19-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SneENZ%2FrQ4cVIEmdbHzszdg%3D%3D
252,[Civil Renovation Works to be carried out at Community Center auditorium in Phase1],Bharat Heavy Electricals Limited||HPEP - Hyderabad,17-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYFeP81ayhGyOA4Y%2FYvsADA%3D%3D
253,[Repair and modification of acoustic treatment and various civil work at cultural hall and repairing of canopy at north side of block 3 inside factory area.],Bharat Heavy Electricals Limited||HEP - Bhopal,18-Sep-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SYChcBHaB9jRXVRl67Id6Rg%3D%3D
254,[Complete machining of miscellaneous ST components with BHEL materials],Bharat Heavy Electricals Limited||HEEP-Haridwar||AIX-Turbine,18-Sep-2025 01:45 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SLLPqOs54dRtDA8E3zOyblg%3D%3D
255,[SELF ADHERENT SOFT SILICONE FOAM DRESSING SIZE 12.5 CM X 12.5 CM],Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical,15-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SIKz65TAzYG3SsmP0cniEng%3D%3D
256,[Various types of GLAND FLANGE Machining for QCNRV Assy.ENVQN4621.],Bharat Heavy Electricals Limited||BHEL Trichy||VALVES/SUB-CONTRACTING,11-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S8dSiAC5nyuHFxvfXYD70yQ%3D%3D
257,[FAVSV4625 - Safety Valve Components Machining],Bharat Heavy Electricals Limited||BHEL Trichy||VALVES/SUB-CONTRACTING,11-Sep-2025 12:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SMVyVkGE1%2F4yBHQQfVA%2B5nQ%3D%3D
258,[SELF ADHERENT SOFT SILICONE FOAM DRESSING SIZE 15 CM X 20 CM],Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical,15-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVWtk6qNVlZHVuZB1m9zmBw%3D%3D
259,[FF/SC/25083/202501811],Bharat Heavy Electricals Limited||CFFP - Haridwar||SUB CONTRACTING,19-Sep-2025 01:30 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SuysXJujtVV5Aytm21dSPdg%3D%3D
260,[FF/SC/P25029/202501781],Bharat Heavy Electricals Limited||CFFP - Haridwar||SUB CONTRACTING,19-Sep-2025 01:30 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVcFZDhXcoBSKX7vbnSQTBw%3D%3D
261,[FF/SC/P25030/202501791],Bharat Heavy Electricals Limited||CFFP - Haridwar||SUB CONTRACTING,19-Sep-2025 01:30 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SzGrcHehwC7%2FvOzd1xfhAHg%3D%3D
262,[FF/SC/P25031/202501801],Bharat Heavy Electricals Limited||CFFP - Haridwar||SUB CONTRACTING,19-Sep-2025 01:25 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SdXYpWuSn3Dke0%2FuQw9L5GA%3D%3D
263,[Supply of MS casing as per BHEL drawings],Bharat Heavy Electricals Limited||EPD - Bangalore||MM,10-Sep-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SmeMtnsCGhXObUHjMsBRUig%3D%3D
264,[S9AYS00005 Coupling Cover Assembly],Bharat Heavy Electricals Limited||HPEP - Hyderabad,17-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SpEPHKSOCminP6xWCnHPPoA%3D%3D
265,[SELF ADHERENT SOFT SILICONE FOAM DRESSING SIZE 7.5 CM X 7.5 CM],Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical,15-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S6eOS%2BL8GJ073Q7Vc8uI3bg%3D%3D
266,[E/243/2025/1696/G1],Bharat Heavy Electricals Limited||HEEP-Haridwar||Electrical Machines,16-Sep-2025 01:45 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sc55dQEueT%2BeQK4Wd%2BJaXXQ%3D%3D
267,[SELF ADHERENT SOFT SILICONE FOAM DRESSING SIZE 10 CM X 10 CM],Bharat Heavy Electricals Limited||HEP - Bhopal||Medical||795 - Medical,15-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SaqmxZ2S4BO0GCpXBsADJXQ%3D%3D
268,[WELDING WORKS OF PUMPS COMPONENTS AND FABRICATION OF PUMPS INTEGRAL TUBING],Bharat Heavy Electricals Limited||HPEP - Hyderabad,12-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGoBhTShABYi%2FAxY%2FIfoEWg%3D%3D
269,[E-306-25-0076-62-1],Bharat Heavy Electricals Limited||HERP - Varanasi||Purchase,16-Sep-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Se%2FoNiCyZ66ua6jKmP9OxNA%3D%3D
270,[WATER INJECTION CHECK VALVE],Bharat Heavy Electricals Limited||HPEP - Hyderabad||Gas Turbine||Common Section,15-Sep-2025 06:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=St9A1bB%2FCHxlXoZVGKMFiCg%3D%3D
271,[E-306-25-0077-62-1],Bharat Heavy Electricals Limited||HERP - Varanasi||Purchase,16-Sep-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S8yI%2BhA5WSsgBj61rJAnE6w%3D%3D
272,[CREPE PAPER COVERED COPPER CABLE ],"Bharat Heavy Electricals Limited||TP-Jhansi||MM-CDC||Central Material Management||6 - Copper Based Raw Materials, Picc",16-Sep-2025 01:15 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Se0j9IhaROg8Yk567pztvUA%3D%3D
273,[MACHINING OF ITEMS WITH BHEL MATERIAL ],Bharat Heavy Electricals Limited||HEEP-Haridwar||AIX-EM,18-Sep-2025 01:45 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SCai392zKONesfBzT1W3S4w%3D%3D
274,[MACHINING OF ITEMS WITH BHEL MATERIAL ],Bharat Heavy Electricals Limited||HEEP-Haridwar||AIX-EM,18-Sep-2025 01:45 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SVZuuMj3%2B6YfMtqflLuzIsA%3D%3D
275,[NKBE001456-EC-LT-3WEEKS	],Bharat Heavy Electricals Limited||EDN - Bangalore||SAAS,10-Sep-2025 12:30 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SlHWK0VxIdNLQq6JQhR19mQ%3D%3D
276,[Procurement of DA0659558259 Workstation Windows 10 on Rate contract basis ],Bharat Heavy Electricals Limited||EDN - Bangalore,18-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sn9dmdWE0smbQz0%2Fgu3Ezug%3D%3D
277,[CMC of Biochemistry analyzer],Bharat Heavy Electricals Limited||HPEP - Hyderabad,12-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SoFIOWcs8bICSf1XvgECcrQ%3D%3D
278,[Various types of BYPASS and PRV TUBE Machining for TOA Assy ENVTA4624],Bharat Heavy Electricals Limited||BHEL Trichy||VALVES/SUB-CONTRACTING,13-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SE8y3DPyS1%2FsvGEUdoWzmHQ%3D%3D
279,[PRESSURE RELIEF VALVE],Bharat Heavy Electricals Limited||TP-Jhansi||LOCOMOTIVE PRODUCT MGMT||Loco Material Management||97 - Loco DESL Fabrication,16-Sep-2025 02:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SNndehpceKWVyPvaerp41Kg%3D%3D
280,[Complete machining of Cylindrical Pins with BHEL materials],Bharat Heavy Electricals Limited||HEEP-Haridwar||AIX-Turbine,20-Sep-2025 01:45 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SBXgP7did%2FnTzJFDNEmpu2g%3D%3D
281,[E/ E211/2025/0889/Y2],Bharat Heavy Electricals Limited||HEEP-Haridwar||Electrical Machines,19-Sep-2025 01:45 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SToQDdAXAlS14kVzEzByk4w%3D%3D
282,[F0AYX00008-CW SUMP MODEL STUDIES],Bharat Heavy Electricals Limited||HPEP - Hyderabad,18-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SSfQlcOyGh5H%2BxMwUOfUu8Q%3D%3D
283,[Complete machining of Fasteners with BHEL material],Bharat Heavy Electricals Limited||HEEP-Haridwar||AIX-Turbine,19-Sep-2025 01:45 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SDKPjBUJ9mH8vEarN8xmApw%3D%3D
284,[E18250008 RC for RIP Bushings],"Bharat Heavy Electricals Limited||TP-Jhansi||TRANSFORMER,WEX -  MOD.||Transformer Material Management||18 - Bushing Of Materials Other Than Epoxy",18-Sep-2025 01:15 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2FZt%2F02tWVHPWPORZP53O5w%3D%3D
285,[Repairing of existing internal road in BHEL RnD township],Bharat Heavy Electricals Limited||CORPORATE R and D||CWC,19-Sep-2025 12:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SH%2FKnh8eVJlU27XwmOG6OzA%3D%3D
286,[Refractory Melting operations in FP FY 2025-26],Bharat Heavy Electricals Limited||HPEP - Hyderabad,15-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SBIiWptXqI3m9TaVRjBzcJw%3D%3D
287,[R134A Gas in tonner - Gases],Bharat Heavy Electricals Limited||HPEP - Hyderabad||CMM,11-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SoYQXFAMAwtUPk5YQfCil5Q%3D%3D
288,[Foundation Bolts ],Bharat Heavy Electricals Limited||BHEL Trichy||OUTSOURCING/BHEL MATL,09-Sep-2025 03:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S6pvrkb0VuNaRlh8wUOUp5A%3D%3D
289,[DENTAL DEVITALISER (3GM TO 15GM/PK) (WITHOUT ARSENIC)],Bharat Heavy Electricals Limited||HEEP-Haridwar||Medical,19-Sep-2025 03:30 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S32EuERm4p5pDwjVOJKZS8A%3D%3D
290,"[E5953030, OA7002AZ FAN ASSY (M/CD) TO DRG NO 24304511007 V00 REV04]",Bharat Heavy Electricals Limited||HEP - Bhopal||Transportation||354 - Material MGT-Tract. Machines,18-Sep-2025 05:10 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sg9GYoILOjhs%2FDnF%2FAUKtPw%3D%3D
291,[SILICON GASKET],Bharat Heavy Electricals Limited||HEEP-Haridwar||Defence,18-Sep-2025 03:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7ZrhjFHvWr9y3%2Fknk1cW4w%3D%3D
292,[KRYNIC0083- Supply of LVS to Rahughat HEP],Bharat Heavy Electricals Limited||EDN - Bangalore,18-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sh69MYStnqqxmmeOcd5fJrg%3D%3D
293,[WEX/TW/25/13],Bharat Heavy Electricals Limited||TP-Jhansi||MM-CDC||CMM - CLC||79 - Factory Civil Items,18-Sep-2025 01:15 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SdK4UzJuvSD17U6PS%2FvdZiA%3D%3D
294,[RECONDITIONING OF 3X120TR CHILLER PLANT],Bharat Heavy Electricals Limited||TP-Jhansi||MM-CDC||CMM - CLC||79 - Factory Civil Items,16-Sep-2025 01:15 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SjjsVILBY3YOTYcWV0q8CzQ%3D%3D
295,[SUPPLY OF COMP. SET OF PNEU.CONT-GP-130C-535A/O1D],Bharat Heavy Electricals Limited||BHEL Trichy||VALVES/PURCHASE,13-Sep-2025 12:30 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2FcEMMgkf0%2FiGq31SmyD4Rg%3D%3D
296,[Supply of seamless pipes],Bharat Heavy Electricals Limited||BHEL Trichy||MM/RM,12-Sep-2025 11:00 AM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SHLrUeOm%2BB1GEQ%2FIaNxzSFA%3D%3D
297,"[BODY ROUGH-V756 Machining for TOA valve Assy,ENVTA4619]",Bharat Heavy Electricals Limited||BHEL Trichy||VALVES/SUB-CONTRACTING,11-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Svc4ndaPnPjFuik6XoT9VLg%3D%3D
298,[PLUG STRT BNT TRIAX UG CLAMP],Bharat Heavy Electricals Limited||EDN - Bangalore,16-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=StrtjWuveek0EaiGo7xAp6w%3D%3D
299,[DC LINK CAPACITOR],Bharat Heavy Electricals Limited||EDN - Bangalore,19-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sg0CAQfuww36B4gGcoa%2Byvw%3D%3D
300,[Supply of Inconel SUPERNI 625 Forging],Bharat Heavy Electricals Limited||CORPORATE R and D||MM,19-Sep-2025 12:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SUkyDuB0nAX5%2FfnF1wR97iQ%3D%3D
301,[DIENOGEST 2MG TABLET],Bharat Heavy Electricals Limited||HEEP-Haridwar||Medical,23-Sep-2025 03:30 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S8vqWeHRicL0GeApGLT%2FWGw%3D%3D
302,[MCB 4A 2P 240VAC/24VDC 10/1KA C-Char],Bharat Heavy Electricals Limited||EDN - Bangalore||CEMM,19-Sep-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S8qeu4URbjYo7AcZwn6GgMA%3D%3D
303,"[RATE CONTRACT FOR TRANSPORTATION OF VARIOUS BHEL SITE, PLANT MATERIAL]",Bharat Heavy Electricals Limited||PSER||Subcontracts||SCT||SCT,03-Oct-2025 01:00 PM,https://eprocurebhel.co.in/nicgep/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SZDHNMFTWu4PT7yWpmWNeQA%3D%3D
