Serial Number,Title,Organisation,Closing Date,Link
1584,[Comprehensive Maintenance of DG Sets Electrical Equipments and Electrical Installation Fire Protection system Water Treatment Plant/Systems CCTV Landscape/Horticulture and Other Misc. Works at NHAI residential Enclave Plot No B5 Sec17 Dwarka New Delh],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,01-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=ScXvjZH4kBgJMgEhQLoaJMQ%3D%3D
1585,[Repair and Maintenance of Muzaffarpur - Darbhanga - Supaul section of NH - 27 (old NH - 57) from Km. 0.00 to 145.450 in the state of Bihar. (Total length 145.450).],National Highways Authority of India||RO-Patna - NHAI,12-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SNsoQnmJNxfKBaqc5g1Qomg%3D%3D
1586,[Engagement of user fee agency on the basis of CB through etender at Telipara Toll Plaza in Assam and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sju8pjn6uAl%2BtqCGtkXDyYQ%3D%3D
1587,[Engagement of user fee collection agency on the basis of CB through etender for Velva FP at on Four laning of Una Kodinar sec of NH-8E (new NH-51) in the state of Gujarat],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SP3CAy2YCJpIghIg6hkUE%2Bg%3D%3D
1588,[Engagement of user fee agency on the basis of CB through etender at Patharahata fee plaza in Madhya Pradesh and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SBydMGRQI9gizCsPXNxVwFw%3D%3D
1589,[Engagement of user fee agency on the basis of CB through etender  at H. Pudhupatti FP at Km 39.760 of Salem to Vayembadi Section from Km 36.000 to Km 80.000 of NH-179A in Tamil Nadu],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S0CV4L%2FMr4GoQcUCHPi7C%2BQ%3D%3D
1590,[Engagement of user fee collection agency on the basis of CB through etender at Khachrol Fee Plaza in the State of Rajasthan and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SCQZi47NGMimITRcgiPqNbw%3D%3D
1591,[Engagement of user fee agency through E-Tender at Yerkaram fee plaza at km 72.215 of National Highway Number 365B in Telangana],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sd1Xn3Kho3KuzR4y%2FxO9XdQ%3D%3D
1592,[Engagement of user fee agency on the basis of CB through etender at Jamnipali Fee Plaza in the state of Chhattisgarh and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SF5Vjef4rKuagLou3rU8SeQ%3D%3D
1593,[Engagement of user fee agency on the basis of CB through etender at Mana fee plaza in the state of Madhya Pradesh under EPC mode and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items.],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SLCyvXnc2VR9PREeO6KOs2A%3D%3D
1594,[Engagement of user fee agency on the basis of CB through etender at Goragaon FP at km 42.700 for the use of Mihona to Lahar to Daboh Section  in Madhya Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,16-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SRqZ99Pi6Of54icjnC0cgNA%3D%3D
1595,[3rd  Call- Installation of Bahu-Bali Bamboo fence (Suraksha Kavach) at 0.5m from the edge of Earthen Shoulder with main intention of controlling the entry of cattle from adjacent fields into NH- RoW in 7350 m in Simga-Bilaspur section in the State of],National Highways Authority of India||RO-Raipur - NHAI,06-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SW78VXWzfyAw%2F53R2sAzfxw%3D%3D
1596,[Construction of 4 lane (expandable to 8 lane) access controlled Highway section of NH248S for the connectivity to proposed Vadhavan port (from Vadhavan Port to Tawa Village on NH 48) (Design length32.180Km) under NH (O) in Maharashtra on EPC Mode],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,22-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SxU9Ya64TakWusZAmAT3sUQ%3D%3D
1597,[Operation n Maintenance of 4 lanes with Paved Shoulders of Lambra Shahkot Moga section of NH71 (New NH703) from Km 12.120 to Km 77.200 (Length 65.080 Km) in Punjab for 5 years on Performance Based Maintenance Contract (PBMC) mode],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,21-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SQc3xcvwqfFl6CvYyWP5QpA%3D%3D
1598,"[Supervision Consultancy Services during OandM period of 4 laning of Patna -Gaya Dobhi, PKG- I (km. 0.000 to km 39.000), PKG - II (39.000 to km. 83.000), PKG -III (83.000 to 127.217)and Nathupur -Saristabad from km 0.000 to 3.914 km of NH]",National Highways Authority of India||RO-Patna - NHAI,16-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SBd4YVcFyQtqJdfreoCW%2Bxg%3D%3D
1599,[Construction of Perimeter Roads on Both sides of Emergency Landing Facilities (ELF-1) including ATC Plinth (50m x 50m) on Chilakaluripeta - Nellore Section of NH-16 from Km1210.000 to Km12140600 in the State of Andhra Pradesh on EPC Mode],National Highways Authority of India||RO-Vijayawada - NHAI,21-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sb7B9b730IInKxr6kV4jSzw%3D%3D
1600,"[Reconstruction of ELF-2, including New Construction of Perimeter Roads on both sides of the ELF and an Air Traffic Control Plinth (50mx50m), on the Chilakaluripeta-Nellore section of NH-16 from Km 1274.000 to Km 1277.600 in the State of AP, under EPC]",National Highways Authority of India||RO-Vijayawada - NHAI,21-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SlMlp%2B6Vv%2BOU6lXrOi6Y4wA%3D%3D
1601,[Construction of 4 Lanning of Badnawar Petlawad Thandla Timarwani section of (NH752D) (Package 1) from Badnawar Bypass Ch. 70.400 to Village Temaria Ch. 114.400 in Madhya Pradesh on Hybrid Annuity Mode under NH(O)],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,14-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S7vZWRpyengi21b4Gt%2FuC7w%3D%3D
1602,[Operation and Routine Maintenance of NH-25 (New 27) from km 75.500 to km 80.960 of Jajmau-Ramadevi Section in the state of Uttar Pradesh],National Highways Authority of India||RO-Kolkata - NHAI,06-Oct-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SP2LSZaJg4LcAPR4IXtPQuA%3D%3D
1603,[Engagement of user fee agency on the basis of Competitive Bidding through e-tender Bogalur fee plaza at Km.98.129 for the section Madurai - Paramakudi  Ramanathapuram from km.55.000 to km.120.484 (2 lane/4 lane) of NH-49 in the state of Tamil Nadu],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S6%2B68AaoqqxJEr6v8qHvbOg%3D%3D
1604,[Engagement of user fee agency on the basis of CB through etender  Krishnagiri FP at Km 87.500 of Hosur to Krishnagiri section of NH44 (Old NH-7) in Tamil Nadu],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SaOeioVAGc3fwQYdyxealEQ%3D%3D
1605,[Engagement of user fee agency on the basis of Competitive Bidding through e-tender at Medapi fee plaza at km 297.650 for the section from Giddalur to Vinukonda Section from design 212.983 to 322.800 NH-544D in the State of Andhra Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SfDJ8S%2Fe29Zfiqc6dCig%2Bow%3D%3D
1606,[Engagement of user fee collection agency on the basis of CB through e-tender for 4 fee plazas (Chikhalikala Fulara Jungawani and Jaitpur) for the section of Multai Chhindwara Seoini of NH-69A and Narsinghpur Amarwara Chhindwara Saoner Section in  MP],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sym0Oa8WrSYjctxGzu174UA%3D%3D
1607,[Engagement of user fee agency through ETender at Mujhera FP for the project Improvement and upgradation from Muzaffarnagar Miranpur section of NH 709AD bypassing Muzaffarnagar town in Uttar Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SDvH3%2FavEHke2yCG1MufQCQ%3D%3D
1608,[Engagement of user fee agency on the basis of Competitive Bidding through e-tender Ladowal Fee Plaza at Km 328.050 on Panipat-Jalandhar Section (Km 96.00 to Km 387.100) of NH-1 in the state of Haryana and Punjab],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SyjihHimkt2%2ByO2W77RuhCg%3D%3D
1609,[Engagement of user fee agency on the basis of CB through etender Chiddan Fee Plaza  in the State of Punjab and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items.],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S3AhbhIE%2BGqbxBTA0Pr0Qmg%3D%3D
1610,[Engagement of user fee agency through ETender at Sabli in Shahjahanpur Distt.FP at km.61.500 for the section in Uttar Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Si5aiLQlteOti%2BNke7ggY0Q%3D%3D
1611,[Engagement of user fee collection agency on the basis of Competitive Bidding through e-tender (e_quotation) at Kishorpura Fee Plaza at km 180.00 four lane of Deoli-Kota Section of junction of NH-76 on Kota Bypass on NH-12 in Rajasthan],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,10-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SlFkK0utjiMLa1PHSyuBl%2BA%3D%3D
1612,[Engagement of user fee agency through eq for TP01 at 16MKS 3NGR at Km. 219.167 and TP-03 at 29NDR 31NDR at Km. 256.084 for the section in Haryana and Rajasthan],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,10-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SXqvDd2YCQ1baVEwQF2E0Lg%3D%3D
1613,[Engagement of user fee collection agency on the basis of CB through etender for Titoli Fee Plaza and Rabawata Fee Plaza in the State of Rajasthan and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SoabVu1VHwM2%2BT%2B0bpae9MQ%3D%3D
1614,[Engagement of user fee agency on the basis of Competitive Bidding through e-tender at Mandva Fee Plaza at Km. 195.800 for Vadodara- Surat section of including four lane Extra Dosed Bridge across river Narmada in the state of Gujarat],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SW4b361DeGCOQRQtjFMMkCQ%3D%3D
1615,[Engagement of user fee agency on the basis of CB through etender at Mustapur Fee plaza in the state of Karnataka and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,17-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Skdr8fVDoBv5SW8%2B8GAbQ4Q%3D%3D
1616,[Engagement of user fee agency through EQ for Mahanandpur near village Chak Kanhu fp Km. 78.991 for the project Improvement and Up-gradation of NH731 (PKG-1) on EPC basis in Uttar Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,10-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SuOUVUTwhcW%2FpOsiLOibVXw%3D%3D
1617,[Providing and Laying of 250mm dia DI Class K9 pipeline for Water Supply from Elevated Level Service Reservoir ELSR at MIDC Butibori Industrial Area Nagpur to MMLP Nagpur at Sindi Taluka Selu in Wardha Dist. in State of Maharashtra on EPC Mode],National Highways Authority of India||National Highways Logistics Management Limited (HQ Delhi),22-Oct-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Sk8Z12ZUPTVd1Q3iWbvmhZA%3D%3D
1618,[Construction of LVUP at Ch. 364.875 LHS and Ch. 364.990 LHS on ROB approaches n Service road as safety measures for rectification of blackspot at Jokatte Cross MoRTH ID KA 02 048 near Baikampady ROB in the state of Karnataka 2nd call],National Highways Authority of India||RO-Bangalore - NHAI,25-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S2ICSN9jZIChXYS6znpD%2BaQ%3D%3D
1619,[Operation n Maintenance of Existing NH-148 A from Andheria mod to Delhi Haryana Border (MG Road) from Km. 0.000 to Km. 7.455 in the State of Delhi for 01 year],National Highways Authority of India||RO-Delhi - NHAI,25-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGl3AClJAhOHS%2FBMhycsy7A%3D%3D
1620,[Safety work for providing the additional Overhead Gantry Cantilever Sign Board on NH11 and NH148B in state of Haryana],National Highways Authority of India||RO-Lucknow(E) - NHAI||Gorakhpur - NHAI,11-Sep-2025 12:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S6Jjx5KDtFQf3a2xgpq2pOA%3D%3D
1621,[Overlay and Routine Maintenance of Two lane stretch from  Vansda to Khanpur (from Km 642.400 to Km 665.800) section of existing NH- 56 in the State of Gujarat on item rate (percentage) basis],National Highways Authority of India||RO-Gandhinagar - NHAI,03-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SvVGYHdMA3f6kJSCSmhVxDg%3D%3D
1622,[CS for for Preparation of DPR for Upgrad to 4lane 2L.PS of  Parour to Chauntra from Km 100.840 to Km 140.625 and Chauntra to Padhar from Km 140.625 to Km 180.00 of Pathankot-Mandi sec of NH-154 in HP through BOT Hybrid Annuity EPC mode],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,07-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SOrrWH%2FgH6B%2BWi0lrqZvlgg%3D%3D
1623,[CS DPR for Deve. of High-Speed Access Controlled NH Corridor from Haridwar to Haldwani in UP and UK Construction of 4-lane Lalkuan Bypass Haldwani Bypass and Kathgodam Bypass on NH-109 (Old NH 87) in UK and Cons.of Saharanpur Ring Road in of UP],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,06-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SGVXzDwXj5Jz6ciDz34ru%2Bg%3D%3D
1624,[Rectification of Bridge Structure under Chhindwara Saoner Section and Chhindwara Ring Road 133.222 Km Chhindwara Amarwara Narsinghpur Km of NH347 and 547 in the State of MP/MH on item rate basis],National Highways Authority of India||RO-Bhopal - NHAI,02-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Skzf2WgAow0BbJ5i%2BGI5rNg%3D%3D
1625,[Road Safety Improvement of Critical Junction in Manglaur (km 165.300) on Muzaffarnagar  Haridwar Section of NH-334 in the Uttarakhand on EPC Mode under NH(O)],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,16-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SOonEy%2FljHPmvt7TcOSVq%2Bg%3D%3D
1626,[Engagement of user fee collection agency on the basis of competitive bidding through e-tender for Jamudihi Fee Plaza at Design Km 229.535 for the use of four lane of Koida to Rajamunda Section NH215 (New NH No 520) in the State of Odisha],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SBFpAieqYtdv%2BTXHByDQ8Ew%3D%3D
1627,[Engagement of user fee agency on the basis of Competitive Bidding through e-tender at    Attigulipura staggered fee plaza in LHS and RHS of BRT Tiger Reserve Boundary to Bangalore section of NH209 (New NH-948) in the State of Karnataka],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SBGcb%2F97Wbo3SOadNV5Vu%2BA%3D%3D
1628,[Engagement of user fee agency through e-quotation for Jawar fee plaza at Km 37.100 of Mathura to Devinagar Bypass from design kilometer 0.000 to design kilometer 66.000 of National Highway number 530B in the State of Uttar Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,11-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S1hUzIxKhDCCmMDQ%2BeiXvMg%3D%3D
1629,[Engagement of user fee collection agency on the basis of competitive bidding through e-tender Eight Lane section of Delhi Vadodara Mumbai expressway NH-4 in the State of Madhya Pradesh (Package-17 to 25)],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S9QIWSYbC8IyRb1kP2mQPeg%3D%3D
1630,[Engagement of user fee collection agency on the basis of CB through etender for Pudapada n Nildungri FP at km 551.800 for the use of four lane of Teleibani to Sambalpur Section of NH No 6(New NH-53) in Odisha],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,18-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S%2Fs4rN8%2BwxHwCqo1QPCd1dA%3D%3D
1631,"[Providing, Running and Maintenance of commercial Vehicles, 6 numbers on monthly rental basis for NHAI, PIU-Ahmedabad Gujarat.]",National Highways Authority of India||RO-Gandhinagar - NHAI||Ahmedabad - NHAI,03-Oct-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S9OiUXUeqhot0kgpyVIZbRw%3D%3D
1632,"[Construction of Foot over Bridges FOBs  at km 5.050, 14.480, 20.800 on NH 32 in the State of Jharkhand on EPC mode ]",National Highways Authority of India||RO-Ranchi - NHAI,21-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=ShFDXQZsWNpLhSk6v%2FJkyZg%3D%3D
1633,"[Providing, 02 no. running and maintenance of commercial vehicle for PIU-Chhindwara under RO-Bhopal.]",National Highways Authority of India||RO-Gandhinagar - NHAI||Bharuch - NHAI,22-Sep-2025 05:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=S9RgMeEC8WDH2JaM67L%2FrEQ%3D%3D
1634,[Pavement works and filling of potholes on ParwanooSolan section of NH22 Now NH5 from km 67000 to 106139 on emergent basis in the State of Himachal Pradesh on item rate percentagebasis],National Highways Authority of India||RO-Shimla - NHAI,15-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SyFdo%2F5igiK1Do3hD2psYaQ%3D%3D
1635,[Appointment of First Statutory Auditor to Raajmarg Infra Investment Managers Private Limited (RIIMPL) created by NHAI],National Highways Authority of India||Head Office - NHAI||Administration - NHAI,15-Sep-2025 01:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SZexIJkZ6zJWVTKFS5%2F0Wug%3D%3D
1636,[Hiring of One commercial vehicle Bolero Scorpio or Equivalent on monthly rental basis for office use of NHAI PIU Hospet Karnataka ],National Highways Authority of India||RO-Bangalore - NHAI||Hospet - NHAI,22-Sep-2025 03:00 PM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SC7QpnA67FK%2FrjtmWsPKIRQ%3D%3D
1637,[Cons. of Slip/Service road at various locations (25.140 Km (LHS-RHS) Flyover (2x25m) at Borivali Jun. (Km. 528.550) and LVUP (1x15m) at Sherekarpada (528.800)on PimpriSado-Vadape sec. of NH-848 from 460.900 to Km. 537.000 in  Maharashtra on EPC NH(O)],National Highways Authority of India||Head Office - NHAI||Technical - NHAI,29-Oct-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SgVBkz7jqzDDdtmOFJvJl9w%3D%3D
1638,[Engagement of user fee agency through e-quotation for Mathani Toll Plaza at Km. 523.400 at four laning of Nagpur Wainganga bridge Section of NH-53 (Old NH-6) from km 498.000 to km 544.200 in Maharashtra ],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,15-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=Ssjkrm7ovWtzaKbaw7%2BaziQ%3D%3D
1639,[Engagement of user fee agency on the basis of CB through e-Tender Barai FP at Design km 411.850 for the use of Raiganj Dalkhola Section including Dalkhola bypass of NH 34 from km 397.680 to km 452.750 (Pkg-V) in West Bengal ],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,22-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SjV6IzIqcxOosPE3xUnb0mw%3D%3D
1640,[Engagement of user fee agency on the basis of CB through eTender for Bhitaha FP at Design Km 201.150 for the use of 4 and more lane of Varanasi to Gorakhpur Section of NH29 in Uttar Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,22-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SN4MkkEghbfiH%2FMe7AMWX%2BQ%3D%3D
1641,[Engagement of user fee agency through EQ for Tendua fee plaza in the State of Uttar Pradesh and upkeep/maintenance of adjacent Toilet blocks including recouping the consumable items],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,15-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SWaHKi371pK549l00CO50gA%3D%3D
1642,[Engagement of user fee collection agency on the basis of competitive bidding through e-tender (e_quotation basis) at Semalkhedi fee plaza at Km 84.200 of Ujjain-Jhalawar (upto Rajasthan Border) Section of NH-552(G) in the state of Madhya Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,15-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SA4tpgXT%2F04JRbzhM%2FjNPCA%3D%3D
1643,[Engagement of user fee agency on the basis of Competitive Bidding through e-Tender for Mandwara fee plaza at Design Chainage 30.150 of NH-347(B) for Thikri-anjad Section NH-347(B) in the State of Madhya Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,22-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=SN3Ht4LvZU5kC%2BxT4d5%2BvYw%3D%3D
1644,[Engagement of user fee agency on the basis of CB through e-Tender for Sonvarsa Fee Plaza at km 58.800 for the use of four lane section of Churhat By-pass section of Rewa-Sidhi-Section of NH-75E (New NH-39) in the State of Madhya Pradesh],National Highways Authority of India||Head Office - NHAI||Commercial Operation - NHAI,22-Sep-2025 11:00 AM,https://etenders.gov.in/eprocure/app?component=%24DirectLink&page=FrontEndLatestActiveTenders&service=direct&session=T&sp=STR2zMF8KNk2nbgAFA4desw%3D%3D
